# Residuals    
# Time         	p              	Ux             	Uy             	Uz             	e              	k              	T              
0              	N/A	N/A	N/A	N/A	N/A
0.000882109    	N/A	1.7155124e-05	3.8108855e-05	1.7262141e-05	1.1618275e-06	5.5724222e-05	N/A
0.000882145    	N/A	1.7157681e-05	3.8111142e-05	1.7265892e-05	1.1629816e-06	5.5839336e-05	N/A
0.000882182    	N/A	1.7158065e-05	3.8112163e-05	1.7266082e-05	1.1628854e-06	5.6102632e-05	N/A
0.000882219    	N/A	1.7158079e-05	3.8113123e-05	1.7266769e-05	1.1621568e-06	5.6110382e-05	N/A
0.000882255    	N/A	1.7158692e-05	3.8113927e-05	1.7268224e-05	1.1628251e-06	5.6136245e-05	N/A
0.000882292    	N/A	1.7161402e-05	3.8117841e-05	1.7272833e-05	1.1620580e-06	5.5946635e-05	N/A
0.000882329    	N/A	1.7159710e-05	3.8116718e-05	1.7272280e-05	1.1601466e-06	5.9035994e-05	N/A
0.000882366    	N/A	1.7158461e-05	3.8114500e-05	1.7270724e-05	1.1599475e-06	5.7627817e-05	N/A
0.000882402    	N/A	1.7158352e-05	3.8113972e-05	1.7270805e-05	1.1592251e-06	5.6541577e-05	N/A
0.000882439    	N/A	1.7159983e-05	3.8113794e-05	1.7275034e-05	1.1580133e-06	5.5941760e-05	N/A
0.000882476    	N/A	1.7160290e-05	3.8111002e-05	1.7275156e-05	1.1579171e-06	5.5591929e-05	N/A
0.000882512    	N/A	1.7161096e-05	3.8109565e-05	1.7276205e-05	1.1579612e-06	5.5649796e-05	N/A
0.000882549    	N/A	1.7162683e-05	3.8109150e-05	1.7277379e-05	1.1582691e-06	5.5537061e-05	N/A
0.000882586    	N/A	1.7165374e-05	3.8109345e-05	1.7279546e-05	1.1597457e-06	5.8731105e-05	N/A
0.000882623    	N/A	1.7166490e-05	3.8107240e-05	1.7281724e-05	1.1574723e-06	5.6987879e-05	N/A
0.000882659    	N/A	1.7166319e-05	3.8105310e-05	1.7283901e-05	1.1561314e-06	5.5891840e-05	N/A
0.000882696    	N/A	1.7167489e-05	3.8103856e-05	1.7283950e-05	1.1570795e-06	5.5845986e-05	N/A
0.000882733    	N/A	1.7167312e-05	3.8102473e-05	1.7283868e-05	1.1581542e-06	5.6028651e-05	N/A
0.000882769    	N/A	1.7169128e-05	3.8105039e-05	1.7287809e-05	1.1585090e-06	5.5945350e-05	N/A
0.000882806    	N/A	1.7170362e-05	3.8098291e-05	1.7288869e-05	1.1565697e-06	5.5829229e-05	N/A
0.000882843    	N/A	1.7172707e-05	3.8097331e-05	1.7291449e-05	1.1562291e-06	5.5678305e-05	N/A
0.000882879    	N/A	1.7175272e-05	3.8097081e-05	1.7293800e-05	1.1558049e-06	5.5599831e-05	N/A
0.000882916    	N/A	1.7176393e-05	3.8098393e-05	1.7296817e-05	1.1554098e-06	5.5560093e-05	N/A
0.000882953    	N/A	1.7176572e-05	3.8101643e-05	1.7298380e-05	1.1561874e-06	5.5853254e-05	N/A
0.00088299     	N/A	1.7177132e-05	3.8090611e-05	1.7299343e-05	1.1551461e-06	5.6065424e-05	N/A
0.000883026    	N/A	1.7178065e-05	3.8088264e-05	1.7299292e-05	1.1543467e-06	5.5813747e-05	N/A
0.000883063    	N/A	1.7176931e-05	3.8085493e-05	1.7300217e-05	1.1543094e-06	5.5531241e-05	N/A
0.0008831      	N/A	1.7179799e-05	3.8083376e-05	1.7301970e-05	1.1574916e-06	5.8570248e-05	N/A
0.000883136    	N/A	1.7184184e-05	3.8082754e-05	1.7303345e-05	1.1584325e-06	5.6892099e-05	N/A
0.000883173    	N/A	1.7186965e-05	3.8082303e-05	1.7305339e-05	1.1585870e-06	5.9236126e-05	N/A
0.00088321     	N/A	1.7191657e-05	3.8083374e-05	1.7309160e-05	1.1612596e-06	5.7990280e-05	N/A
0.000883246    	N/A	1.7191993e-05	3.8075541e-05	1.7310629e-05	1.1598710e-06	5.8553393e-05	N/A
0.000883283    	N/A	1.7194673e-05	3.8072699e-05	1.7308655e-05	1.1608193e-06	6.0195061e-05	N/A
0.00088332     	N/A	1.7197188e-05	3.8069950e-05	1.7311891e-05	1.1601331e-06	6.1213733e-05	N/A
0.000883357    	N/A	1.7199516e-05	3.8060586e-05	1.7316872e-05	1.1624860e-06	6.1214926e-05	N/A
0.000883393    	N/A	1.7201160e-05	3.8055447e-05	1.7319885e-05	1.1634030e-06	6.1257593e-05	N/A
0.00088343     	N/A	1.7200105e-05	3.8047457e-05	1.7317570e-05	1.1608500e-06	6.0107653e-05	N/A
0.000883467    	N/A	1.7200471e-05	3.8044450e-05	1.7319915e-05	1.1609073e-06	6.3308472e-05	N/A
0.000883503    	N/A	1.7207898e-05	3.8046747e-05	1.7329227e-05	1.1656258e-06	6.1868331e-05	N/A
0.00088354     	N/A	1.7209611e-05	3.8044157e-05	1.7328563e-05	1.1643750e-06	5.9166480e-05	N/A
0.000883577    	N/A	1.7211116e-05	3.8041454e-05	1.7334708e-05	1.1654746e-06	6.0619645e-05	N/A
0.000883614    	N/A	1.7209672e-05	3.8031960e-05	1.7335898e-05	1.1651215e-06	6.1776688e-05	N/A
0.00088365     	N/A	1.7211359e-05	3.8029698e-05	1.7340374e-05	1.1668522e-06	6.2625463e-05	N/A
0.000883687    	N/A	1.7213070e-05	3.8025031e-05	1.7344830e-05	1.1671360e-06	6.4347540e-05	N/A
0.000883724    	N/A	1.7212333e-05	3.8022157e-05	1.7346850e-05	1.1651805e-06	6.3004475e-05	N/A
0.00088376     	N/A	1.7211552e-05	3.8017639e-05	1.7350705e-05	1.1652738e-06	5.9928038e-05	N/A
0.000883797    	N/A	1.7211371e-05	3.8011631e-05	1.7350572e-05	1.1656523e-06	6.6863250e-05	N/A
0.000883834    	N/A	1.7215296e-05	3.8007863e-05	1.7355773e-05	1.1658559e-06	6.7655421e-05	N/A
0.00088387     	N/A	1.7219418e-05	3.8003070e-05	1.7358516e-05	1.1691760e-06	6.5369664e-05	N/A
0.000883907    	N/A	1.7217986e-05	3.7998562e-05	1.7358424e-05	1.1676543e-06	6.1427856e-05	N/A
0.000883944    	N/A	1.7214499e-05	3.7992415e-05	1.7358950e-05	1.1660959e-06	6.1790179e-05	N/A
0.000883981    	N/A	1.7213088e-05	3.7985184e-05	1.7359677e-05	1.1669464e-06	7.2559013e-05	N/A
0.000884017    	N/A	1.7215122e-05	3.7980241e-05	1.7361127e-05	1.1652884e-06	7.0296051e-05	N/A
0.000884054    	N/A	1.7214049e-05	3.7976240e-05	1.7365792e-05	1.1654910e-06	7.1769805e-05	N/A
0.000884091    	N/A	1.7213742e-05	3.7968738e-05	1.7366859e-05	1.1644003e-06	6.6718951e-05	N/A
0.000884127    	N/A	1.7215270e-05	3.7960855e-05	1.7366391e-05	1.1650065e-06	6.1743095e-05	N/A
0.000884164    	N/A	1.7215114e-05	3.7955179e-05	1.7363223e-05	1.1650528e-06	6.1772739e-05	N/A
0.000884201    	N/A	1.7213201e-05	3.7944992e-05	1.7360081e-05	1.1624853e-06	6.0681493e-05	N/A
0.000884237    	N/A	1.7217511e-05	3.7934290e-05	1.7358469e-05	1.1651577e-06	5.9738424e-05	N/A
0.000884274    	N/A	1.7221177e-05	3.7924426e-05	1.7360719e-05	1.1655508e-06	5.8568667e-05	N/A
0.000884311    	N/A	1.7225049e-05	3.7915531e-05	1.7362980e-05	1.1653302e-06	5.8378285e-05	N/A
0.000884348    	N/A	1.7224912e-05	3.7906642e-05	1.7361625e-05	1.1632471e-06	5.7513338e-05	N/A
0.000884384    	N/A	1.7226690e-05	3.7899257e-05	1.7362450e-05	1.1628500e-06	5.7441818e-05	N/A
0.000884421    	N/A	1.7225424e-05	3.7890068e-05	1.7359907e-05	1.1609106e-06	5.7215281e-05	N/A
0.000884458    	N/A	1.7229076e-05	3.7884348e-05	1.7361085e-05	1.1624422e-06	6.0400425e-05	N/A
0.000884494    	N/A	1.7229162e-05	3.7879907e-05	1.7357566e-05	1.1610627e-06	5.8093547e-05	N/A
0.000884531    	N/A	1.7228921e-05	3.7867185e-05	1.7354963e-05	1.1605570e-06	5.9558146e-05	N/A
0.000884568    	N/A	1.7230851e-05	3.7847024e-05	1.7352280e-05	1.1579052e-06	5.7750991e-05	N/A
0.000884604    	N/A	1.7229336e-05	3.7835464e-05	1.7352488e-05	1.1577123e-06	6.0479399e-05	N/A
0.000884641    	N/A	1.7228428e-05	3.7827189e-05	1.7352525e-05	1.1573031e-06	5.7983252e-05	N/A
0.000884678    	N/A	1.7229444e-05	3.7819807e-05	1.7351568e-05	1.1574994e-06	6.0017510e-05	N/A
0.000884715    	N/A	1.7229748e-05	3.7807756e-05	1.7351009e-05	1.1590867e-06	5.9517177e-05	N/A
0.000884751    	N/A	1.7229220e-05	3.7796048e-05	1.7350012e-05	1.1584569e-06	5.7877066e-05	N/A
0.000884788    	N/A	1.7229210e-05	3.7783526e-05	1.7349992e-05	1.1574171e-06	5.6901918e-05	N/A
0.000884825    	N/A	1.7230928e-05	3.7773551e-05	1.7352094e-05	1.1585468e-06	5.8274065e-05	N/A
0.000884861    	N/A	1.7231712e-05	3.7764655e-05	1.7354976e-05	1.1606026e-06	6.1223505e-05	N/A
0.000884898    	N/A	1.7231370e-05	3.7750959e-05	1.7352346e-05	1.1578023e-06	6.1502507e-05	N/A
0.000884935    	N/A	1.7231246e-05	3.7741544e-05	1.7354165e-05	1.1571212e-06	5.8657592e-05	N/A
0.000884972    	N/A	1.7232849e-05	3.7727067e-05	1.7352065e-05	1.1563555e-06	5.7291816e-05	N/A
0.000885008    	N/A	1.7232500e-05	3.7713324e-05	1.7351446e-05	1.1557580e-06	5.6757421e-05	N/A
0.000885045    	N/A	1.7231044e-05	3.7698518e-05	1.7351136e-05	1.1549562e-06	5.6439940e-05	N/A
0.000885082    	N/A	1.7224825e-05	3.7680887e-05	1.7348840e-05	1.1558703e-06	5.8946868e-05	N/A
0.000885118    	N/A	1.7225012e-05	3.7665266e-05	1.7349217e-05	1.1542693e-06	5.7582930e-05	N/A
0.000885155    	N/A	1.7223481e-05	3.7653919e-05	1.7349465e-05	1.1529880e-06	5.6764240e-05	N/A
0.000885192    	N/A	1.7224393e-05	3.7640248e-05	1.7349771e-05	1.1530204e-06	5.6591761e-05	N/A
0.000885228    	N/A	1.7226410e-05	3.7625021e-05	1.7349742e-05	1.1527356e-06	5.6271567e-05	N/A
0.000885265    	N/A	1.7225811e-05	3.7608314e-05	1.7348725e-05	1.1539431e-06	5.6110472e-05	N/A
0.000885302    	N/A	1.7224944e-05	3.7590149e-05	1.7350498e-05	1.1533944e-06	5.6374504e-05	N/A
0.000885339    	N/A	1.7227277e-05	3.7580602e-05	1.7352471e-05	1.1531247e-06	5.6460245e-05	N/A
0.000885375    	N/A	1.7227667e-05	3.7569148e-05	1.7353300e-05	1.1519430e-06	5.6445838e-05	N/A
0.000885412    	N/A	1.7225948e-05	3.7552578e-05	1.7351955e-05	1.1516617e-06	5.5918703e-05	N/A
0.000885449    	N/A	1.7227426e-05	3.7536628e-05	1.7353696e-05	1.1519754e-06	5.5795472e-05	N/A
0.000885485    	N/A	1.7227466e-05	3.7520533e-05	1.7352737e-05	1.1517006e-06	5.5685164e-05	N/A
0.000885522    	N/A	1.7227909e-05	3.7504590e-05	1.7353003e-05	1.1526633e-06	5.6148773e-05	N/A
0.000885559    	N/A	1.7229352e-05	3.7490251e-05	1.7352814e-05	1.1543084e-06	5.6936590e-05	N/A
0.000885595    	N/A	1.7232208e-05	3.7476585e-05	1.7354328e-05	1.1546942e-06	5.6404183e-05	N/A
0.000885632    	N/A	1.7232449e-05	3.7461944e-05	1.7356702e-05	1.1555665e-06	5.6972290e-05	N/A
0.000885669    	N/A	1.7230992e-05	3.7443197e-05	1.7355645e-05	1.1568438e-06	5.6969305e-05	N/A
0.000885706    	N/A	1.7232927e-05	3.7425598e-05	1.7356515e-05	1.1573395e-06	5.6831941e-05	N/A
0.000885742    	N/A	1.7233860e-05	3.7408133e-05	1.7357782e-05	1.1564159e-06	5.6438181e-05	N/A
0.000885779    	N/A	1.7230128e-05	3.7387095e-05	1.7352474e-05	1.1560017e-06	5.6212665e-05	N/A
0.000885816    	N/A	1.7229288e-05	3.7364430e-05	1.7349515e-05	1.1559185e-06	5.6274847e-05	N/A
0.000885852    	N/A	1.7233249e-05	3.7347609e-05	1.7352359e-05	1.1558621e-06	5.6080146e-05	N/A
0.000885889    	N/A	1.7233894e-05	3.7329594e-05	1.7352934e-05	1.1562266e-06	5.6881336e-05	N/A
0.000885926    	N/A	1.7232043e-05	3.7306807e-05	1.7353304e-05	1.1560178e-06	5.6449038e-05	N/A
0.000885963    	N/A	1.7230940e-05	3.7284125e-05	1.7351596e-05	1.1560740e-06	5.8604317e-05	N/A
0.000885999    	N/A	1.7231886e-05	3.7262916e-05	1.7353026e-05	1.1569068e-06	5.7384533e-05	N/A
0.000886036    	N/A	1.7234326e-05	3.7245278e-05	1.7354133e-05	1.1604627e-06	6.3501959e-05	N/A
0.000886073    	N/A	1.7232091e-05	3.7222341e-05	1.7351942e-05	1.1584281e-06	6.0188079e-05	N/A
0.000886109    	N/A	1.7232436e-05	3.7198141e-05	1.7351256e-05	1.1577151e-06	5.7597729e-05	N/A
0.000886146    	N/A	1.7233445e-05	3.7174672e-05	1.7351912e-05	1.1583216e-06	5.7586568e-05	N/A
0.000886183    	N/A	1.7233616e-05	3.7150961e-05	1.7352076e-05	1.1592163e-06	5.9545255e-05	N/A
0.000886219    	N/A	1.7234099e-05	3.7125887e-05	1.7352030e-05	1.1586584e-06	5.7783255e-05	N/A
0.000886256    	N/A	1.7233848e-05	3.7100949e-05	1.7349586e-05	1.1587235e-06	5.8019831e-05	N/A
0.000886293    	N/A	1.7234406e-05	3.7079856e-05	1.7350422e-05	1.1590301e-06	5.7221102e-05	N/A
0.00088633     	N/A	1.7236045e-05	3.7055298e-05	1.7349187e-05	1.1609094e-06	5.9940876e-05	N/A
0.000886366    	N/A	1.7235606e-05	3.7031168e-05	1.7350864e-05	1.1615965e-06	5.9392029e-05	N/A
0.000886403    	N/A	1.7236466e-05	3.7008474e-05	1.7353575e-05	1.1626398e-06	6.2678803e-05	N/A
0.00088644     	N/A	1.7237441e-05	3.6985306e-05	1.7353829e-05	1.1641510e-06	6.3652254e-05	N/A
0.000886476    	N/A	1.7237461e-05	3.6966181e-05	1.7353742e-05	1.1667752e-06	6.8078752e-05	N/A
0.000886513    	N/A	1.7237635e-05	3.6938834e-05	1.7355043e-05	1.1657389e-06	6.4648892e-05	N/A
0.00088655     	N/A	1.7238401e-05	3.6906529e-05	1.7357140e-05	1.1634118e-06	6.1683646e-05	N/A
0.000886586    	N/A	1.7237172e-05	3.6876001e-05	1.7355840e-05	1.1622656e-06	5.8953794e-05	N/A
0.000886623    	N/A	1.7238734e-05	3.6847034e-05	1.7355971e-05	1.1622720e-06	5.9242592e-05	N/A
0.00088666     	N/A	1.7237943e-05	3.6819207e-05	1.7354473e-05	1.1634801e-06	5.7993593e-05	N/A
0.000886697    	N/A	1.7240521e-05	3.6793317e-05	1.7356965e-05	1.1645169e-06	5.7036241e-05	N/A
0.000886733    	N/A	1.7241938e-05	3.6768878e-05	1.7357722e-05	1.1640813e-06	5.6346329e-05	N/A
0.00088677     	N/A	1.7244725e-05	3.6741371e-05	1.7357435e-05	1.1655877e-06	5.9312261e-05	N/A
0.000886807    	N/A	1.7245831e-05	3.6707459e-05	1.7358499e-05	1.1651452e-06	5.9799155e-05	N/A
0.000886843    	N/A	1.7244924e-05	3.6678692e-05	1.7359684e-05	1.1647609e-06	6.0327132e-05	N/A
0.00088688     	N/A	1.7244691e-05	3.6648858e-05	1.7359845e-05	1.1656008e-06	5.8248055e-05	N/A
0.000886917    	N/A	1.7247142e-05	3.6620263e-05	1.7361673e-05	1.1662906e-06	5.9495719e-05	N/A
0.000886954    	N/A	1.7246301e-05	3.6592344e-05	1.7360836e-05	1.1661502e-06	5.7943324e-05	N/A
0.00088699     	N/A	1.7247576e-05	3.6566108e-05	1.7361400e-05	1.1657503e-06	5.6887015e-05	N/A
0.000887027    	N/A	1.7249089e-05	3.6536054e-05	1.7361781e-05	1.1664339e-06	5.6404236e-05	N/A
0.000887064    	N/A	1.7250335e-05	3.6498662e-05	1.7364237e-05	1.1672723e-06	5.8341234e-05	N/A
0.0008871      	N/A	1.7250791e-05	3.6462636e-05	1.7364961e-05	1.1673400e-06	5.9472192e-05	N/A
0.000887137    	N/A	1.7252608e-05	3.6429713e-05	1.7365812e-05	1.1665964e-06	5.7721440e-05	N/A
0.000887174    	N/A	1.7252919e-05	3.6398549e-05	1.7365928e-05	1.1690180e-06	6.0155146e-05	N/A
0.00088721     	N/A	1.7255366e-05	3.6367763e-05	1.7367314e-05	1.1689856e-06	6.1530372e-05	N/A
0.000887247    	N/A	1.7255237e-05	3.6338962e-05	1.7370096e-05	1.1701417e-06	6.1367005e-05	N/A
0.000887284    	N/A	1.7256507e-05	3.6309574e-05	1.7370483e-05	1.1701981e-06	6.2130049e-05	N/A
0.000887321    	N/A	1.7259324e-05	3.6276643e-05	1.7371565e-05	1.1706881e-06	6.1828619e-05	N/A
0.000887357    	N/A	1.7262850e-05	3.6246061e-05	1.7372306e-05	1.1698876e-06	5.9110264e-05	N/A
0.000887394    	N/A	1.7263011e-05	3.6214122e-05	1.7372207e-05	1.1689352e-06	5.7358662e-05	N/A
0.000887431    	N/A	1.7263146e-05	3.6181385e-05	1.7374877e-05	1.1695210e-06	5.6566650e-05	N/A
0.000887467    	N/A	1.7263422e-05	3.6149790e-05	1.7376725e-05	1.1712710e-06	5.8983939e-05	N/A
0.000887504    	N/A	1.7262807e-05	3.6117104e-05	1.7379474e-05	1.1719418e-06	5.7645628e-05	N/A
0.000887541    	N/A	1.7264339e-05	3.6086753e-05	1.7382262e-05	1.1706702e-06	5.6916781e-05	N/A
0.000887577    	N/A	1.7268644e-05	3.6057561e-05	1.7383814e-05	1.1707864e-06	5.8932393e-05	N/A
0.000887614    	N/A	1.7270779e-05	3.6028843e-05	1.7384363e-05	1.1699415e-06	5.7114210e-05	N/A
0.000887651    	N/A	1.7273003e-05	3.5996336e-05	1.7384379e-05	1.1698973e-06	5.6420434e-05	N/A
0.000887688    	N/A	1.7275846e-05	3.5967473e-05	1.7384678e-05	1.1710586e-06	5.9986025e-05	N/A
0.000887724    	N/A	1.7274057e-05	3.5936576e-05	1.7383851e-05	1.1696366e-06	5.7525308e-05	N/A
0.000887761    	N/A	1.7274814e-05	3.5905023e-05	1.7385214e-05	1.1689743e-06	5.6240450e-05	N/A
0.000887798    	N/A	1.7277731e-05	3.5878497e-05	1.7388777e-05	1.1708607e-06	6.1842274e-05	N/A
0.000887834    	N/A	1.7278522e-05	3.5843382e-05	1.7389568e-05	1.1722158e-06	6.1489279e-05	N/A
0.000887871    	N/A	1.7280078e-05	3.5813950e-05	1.7387677e-05	1.1716984e-06	6.0666467e-05	N/A
0.000887908    	N/A	1.7282722e-05	3.5785295e-05	1.7391878e-05	1.1736866e-06	5.8793437e-05	N/A
0.000887945    	N/A	1.7284863e-05	3.5756396e-05	1.7395396e-05	1.1733641e-06	5.7755555e-05	N/A
0.000887981    	N/A	1.7290251e-05	3.5717667e-05	1.7395804e-05	1.1735829e-06	5.7362242e-05	N/A
0.000888018    	N/A	1.7289451e-05	3.5682709e-05	1.7396265e-05	1.1730619e-06	5.9100505e-05	N/A
0.000888055    	N/A	1.7293546e-05	3.5652835e-05	1.7396500e-05	1.1745149e-06	5.7776172e-05	N/A
0.000888091    	N/A	1.7296994e-05	3.5624222e-05	1.7398965e-05	1.1767007e-06	6.2105665e-05	N/A
0.000888128    	N/A	1.7296877e-05	3.5594573e-05	1.7399665e-05	1.1750124e-06	5.8954733e-05	N/A
0.000888165    	N/A	1.7298355e-05	3.5565767e-05	1.7398543e-05	1.1733944e-06	5.7659026e-05	N/A
0.000888201    	N/A	1.7305215e-05	3.5539296e-05	1.7399602e-05	1.1748074e-06	5.7042402e-05	N/A
0.000888238    	N/A	1.7305078e-05	3.5508045e-05	1.7399548e-05	1.1727304e-06	5.6327004e-05	N/A
0.000888275    	N/A	1.7305118e-05	3.5477948e-05	1.7398502e-05	1.1749323e-06	6.3688954e-05	N/A
0.000888312    	N/A	1.7306177e-05	3.5448853e-05	1.7399710e-05	1.1738127e-06	6.1389778e-05	N/A
0.000888348    	N/A	1.7306417e-05	3.5417806e-05	1.7400276e-05	1.1717752e-06	5.9071487e-05	N/A
0.000888385    	N/A	1.7305286e-05	3.5388212e-05	1.7399103e-05	1.1714791e-06	5.7915888e-05	N/A
0.000888422    	N/A	1.7311274e-05	3.5360349e-05	1.7400263e-05	1.1731361e-06	5.7150337e-05	N/A
0.000888458    	N/A	1.7312211e-05	3.5330824e-05	1.7393892e-05	1.1717629e-06	5.9249731e-05	N/A
0.000888495    	N/A	1.7313140e-05	3.5300290e-05	1.7392471e-05	1.1698410e-06	5.7842509e-05	N/A
0.000888532    	N/A	1.7315645e-05	3.5272363e-05	1.7393050e-05	1.1702301e-06	5.7148246e-05	N/A
0.000888568    	N/A	1.7320645e-05	3.5244761e-05	1.7394160e-05	1.1710296e-06	5.6806388e-05	N/A
0.000888605    	N/A	1.7318528e-05	3.5213391e-05	1.7392697e-05	1.1701042e-06	5.6520450e-05	N/A
0.000888642    	N/A	1.7317922e-05	3.5184701e-05	1.7390918e-05	1.1699097e-06	5.8866431e-05	N/A
0.000888679    	N/A	1.7315720e-05	3.5156105e-05	1.7388787e-05	1.1687951e-06	5.7426520e-05	N/A
0.000888715    	N/A	1.7320999e-05	3.5128310e-05	1.7388587e-05	1.1682241e-06	5.6882048e-05	N/A
0.000888752    	N/A	1.7322448e-05	3.5099492e-05	1.7388807e-05	1.1681346e-06	5.6405073e-05	N/A
0.000888789    	N/A	1.7325614e-05	3.5070277e-05	1.7385921e-05	1.1704550e-06	5.7688784e-05	N/A
0.000888825    	N/A	1.7326288e-05	3.5042152e-05	1.7386556e-05	1.1685627e-06	5.6613331e-05	N/A
0.000888862    	N/A	1.7328532e-05	3.5016035e-05	1.7386821e-05	1.1674682e-06	5.6475038e-05	N/A
0.000888899    	N/A	1.7327995e-05	3.4984228e-05	1.7384241e-05	1.1667839e-06	5.6690695e-05	N/A
0.000888935    	N/A	1.7333228e-05	3.4957058e-05	1.7386289e-05	1.1688948e-06	5.6637400e-05	N/A
0.000888972    	N/A	1.7335191e-05	3.4933550e-05	1.7388686e-05	1.1707511e-06	5.6873855e-05	N/A
0.000889009    	N/A	1.7337436e-05	3.4906610e-05	1.7390435e-05	1.1706108e-06	5.7480881e-05	N/A
0.000889046    	N/A	1.7345414e-05	3.4866856e-05	1.7389945e-05	1.1705503e-06	5.7122266e-05	N/A
0.000889082    	N/A	1.7349263e-05	3.4841173e-05	1.7390719e-05	1.1708059e-06	5.6873427e-05	N/A
0.000889119    	N/A	1.7351560e-05	3.4813684e-05	1.7392366e-05	1.1685787e-06	5.6401077e-05	N/A
0.000889156    	N/A	1.7354218e-05	3.4787030e-05	1.7392552e-05	1.1683651e-06	6.1429526e-05	N/A
0.000889192    	N/A	1.7358133e-05	3.4760549e-05	1.7391815e-05	1.1678763e-06	5.9302890e-05	N/A
0.000889229    	N/A	1.7361068e-05	3.4734940e-05	1.7391221e-05	1.1690811e-06	5.8517852e-05	N/A
0.000889266    	N/A	1.7362956e-05	3.4704355e-05	1.7392418e-05	1.1666765e-06	5.8171383e-05	N/A
0.000889303    	N/A	1.7365677e-05	3.4679606e-05	1.7392350e-05	1.1658062e-06	5.8337234e-05	N/A
0.000889339    	N/A	1.7364694e-05	3.4653598e-05	1.7391941e-05	1.1644485e-06	6.0060270e-05	N/A
0.000889376    	N/A	1.7369084e-05	3.4628918e-05	1.7396281e-05	1.1655074e-06	6.1055172e-05	N/A
0.000889413    	N/A	1.7375256e-05	3.4604808e-05	1.7399566e-05	1.1639170e-06	5.9132937e-05	N/A
0.000889449    	N/A	1.7374763e-05	3.4577937e-05	1.7398187e-05	1.1612813e-06	5.7496620e-05	N/A
0.000889486    	N/A	1.7376094e-05	3.4555678e-05	1.7399023e-05	1.1633627e-06	5.8183966e-05	N/A
0.000889523    	N/A	1.7377625e-05	3.4531311e-05	1.7399137e-05	1.1616771e-06	5.8583119e-05	N/A
0.000889559    	N/A	1.7382789e-05	3.4511160e-05	1.7401160e-05	1.1628949e-06	6.0557231e-05	N/A
0.000889596    	N/A	1.7387851e-05	3.4490161e-05	1.7403658e-05	1.1632029e-06	6.2192681e-05	N/A
0.000889633    	N/A	1.7388054e-05	3.4472242e-05	1.7407703e-05	1.1668536e-06	6.5001055e-05	N/A
0.00088967     	N/A	1.7391321e-05	3.4442836e-05	1.7409248e-05	1.1665314e-06	6.6325172e-05	N/A
0.000889706    	N/A	1.7394477e-05	3.4419286e-05	1.7408894e-05	1.1619845e-06	6.2217929e-05	N/A
0.000889743    	N/A	1.7395547e-05	3.4393866e-05	1.7409085e-05	1.1610982e-06	6.0363995e-05	N/A
0.00088978     	N/A	1.7398213e-05	3.4371090e-05	1.7412090e-05	1.1611478e-06	5.9202283e-05	N/A
0.000889816    	N/A	1.7400097e-05	3.4348483e-05	1.7414019e-05	1.1589773e-06	5.7913849e-05	N/A
0.000889853    	N/A	1.7398199e-05	3.4323448e-05	1.7413282e-05	1.1566807e-06	5.7579576e-05	N/A
0.00088989     	N/A	1.7398905e-05	3.4296109e-05	1.7412670e-05	1.1549601e-06	5.6880463e-05	N/A
0.000889926    	N/A	1.7403611e-05	3.4274876e-05	1.7414982e-05	1.1550736e-06	6.1247531e-05	N/A
0.000889963    	N/A	1.7407324e-05	3.4254370e-05	1.7414689e-05	1.1540594e-06	6.4220023e-05	N/A
0.00089        	N/A	1.7407727e-05	3.4233123e-05	1.7415042e-05	1.1539412e-06	6.4213689e-05	N/A
0.000890037    	N/A	1.7408988e-05	3.4214832e-05	1.7417538e-05	1.1528100e-06	6.1238969e-05	N/A
0.000890073    	N/A	1.7413638e-05	3.4200025e-05	1.7420108e-05	1.1541587e-06	5.9406865e-05	N/A
0.00089011     	N/A	1.7416620e-05	3.4171672e-05	1.7419557e-05	1.1510649e-06	5.8340699e-05	N/A
0.000890147    	N/A	1.7421143e-05	3.4150142e-05	1.7423796e-05	1.1530184e-06	6.0020895e-05	N/A
0.000890183    	N/A	1.7424845e-05	3.4128309e-05	1.7422972e-05	1.1521933e-06	5.9239648e-05	N/A
0.00089022     	N/A	1.7428298e-05	3.4105997e-05	1.7422776e-05	1.1493865e-06	5.7859152e-05	N/A
0.000890257    	N/A	1.7429118e-05	3.4086009e-05	1.7420693e-05	1.1471971e-06	5.7235713e-05	N/A
0.000890294    	N/A	1.7431448e-05	3.4063995e-05	1.7422611e-05	1.1462329e-06	5.7269378e-05	N/A
0.00089033     	N/A	1.7435779e-05	3.4046972e-05	1.7425051e-05	1.1483175e-06	5.9752526e-05	N/A
0.000890367    	N/A	1.7436494e-05	3.4024032e-05	1.7422800e-05	1.1444524e-06	5.8195356e-05	N/A
0.000890404    	N/A	1.7439637e-05	3.4004893e-05	1.7420970e-05	1.1440358e-06	5.8347557e-05	N/A
0.00089044     	N/A	1.7443718e-05	3.3983658e-05	1.7424824e-05	1.1440378e-06	5.7754318e-05	N/A
0.000890477    	N/A	1.7444163e-05	3.3963594e-05	1.7428939e-05	1.1431415e-06	5.7258958e-05	N/A
0.000890514    	N/A	1.7446488e-05	3.3941543e-05	1.7428281e-05	1.1414628e-06	5.6722595e-05	N/A
0.00089055     	N/A	1.7452807e-05	3.3925914e-05	1.7430961e-05	1.1421522e-06	5.8869973e-05	N/A
0.000890587    	N/A	1.7456292e-05	3.3908962e-05	1.7432711e-05	1.1408451e-06	5.8029817e-05	N/A
